CustomerId,Surname,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,BalanceSalary,TenureAge,ScoreAge,tenure_age,tenure_salary,score_age,score_salary,newAge,newCreditScore,AgeScore,BalanceScore,SalaryScore,newEstimatedSalary,score_balance,age_balance,balance_salary,age_hascrcard,product_utilization_rate_by_year,product_utilization_rate_by_salary,countries_monthly_average_salaries,Germany,Spain,Female,Male
15600106,Wei,631,36,1,0.0,2,0,0,133141.34,0.0,0.027777778,17.52777778,0.052631579,7.51e-06,33.21052632,0.004739324,35,5,4,4,7,11095.11167,0.0,0.0,0.0,0.0,2.0,1.5e-05,3.001924152,False,False,False,True
15622478,Greaves,698,40,7,105061.74,3,1,0,107815.31,0.974460306,0.175,17.45,0.304347826,6.49e-05,30.34782609,0.006474034,33,7,5,6,6,8984.609167,150.5182521,2626.5435,0.974460306,0.025,0.428571429,2.78e-05,2.430900749,False,False,True,False
15815615,Kung,681,36,5,141952.07,1,1,1,185144.08,0.766711363,0.138888889,18.91666667,0.263157895,2.7e-05,35.84210526,0.003678216,31,7,4,9,10,15428.67333,208.4465051,3943.113056,0.766711363,0.027777778,0.2,5.4e-06,4.174424603,False,False,False,True
15730038,Docherty,706,23,5,0.0,1,0,0,164128.41,0.0,0.217391304,30.69565217,0.833333333,3.05e-05,117.6666667,0.00430151,18,8,1,1,9,13677.3675,0.0,0.0,0.0,0.0,0.2,6.09e-06,3.700586445,False,False,True,False
15737748,McWilliam,534,33,3,151233.62,1,0,0,199336.63,0.758684543,0.090909091,16.18181818,0.1875,1.5e-05,33.375,0.002678885,30,2,3,10,10,16611.38583,283.2090262,4582.83697,0.758684543,0.0,0.333333333,5.02e-06,7.359940555,False,True,True,False
15603203,Avdeyeva,650,27,6,0.0,2,1,0,1002.39,0.0,0.222222222,24.07407407,0.6,0.005985694,65.0,0.648450204,21,5,1,1,1,83.5325,0.0,0.0,0.0,0.037037037,0.333333333,0.001995231,0.022600785,False,False,True,False
15664214,Hearn,670,33,2,141204.65,2,1,0,76257.46,1.851683101,0.060606061,20.3030303,0.125,2.62e-05,41.875,0.008786026,31,6,3,9,4,6354.788333,210.753209,4278.928788,1.851683101,0.03030303,1.0,2.62e-05,1.719369138,False,False,False,True
15669899,Fitts,755,45,7,135643.0,1,0,0,143619.52,0.944460753,0.155555556,16.77777778,0.25,4.87e-05,26.96428571,0.005256946,38,9,7,9,8,11968.29333,179.6596026,3014.288889,0.944460753,0.0,0.142857143,6.96e-06,2.524956399,True,False,True,False
15605284,Outtrim,688,26,1,0.0,2,1,1,104435.94,0.0,0.038461538,26.46153846,0.111111111,9.58e-06,76.44444444,0.00658777,25,7,1,1,6,8702.995,0.0,0.0,0.0,0.038461538,2.0,1.92e-05,2.354706439,False,False,False,True
15744913,Chizoba,788,36,10,109632.85,1,1,1,16149.13,6.788777476,0.277777778,21.88888889,0.526315789,0.000619228,41.47368421,0.048795198,26,10,4,6,1,1345.760833,139.1279822,3045.356944,6.788777476,0.027777778,0.1,6.19e-05,0.596260892,False,True,False,True
15659305,Webster,605,19,8,166133.28,1,1,1,107994.99,1.538342473,0.421052632,31.84210526,4.0,7.41e-05,302.5,0.005602112,11,4,1,10,6,8999.5825,274.6004628,8743.856842,1.538342473,0.052631579,0.125,9.26e-06,1.898646097,True,False,False,True
15611365,Fanucci,730,32,9,127661.69,1,0,0,60905.51,2.096061424,0.28125,22.8125,0.6,0.00014777,48.66666667,0.011985779,23,8,2,8,4,5075.459167,174.8790274,3989.427813,2.096061424,0.0,0.111111111,1.64e-05,1.373230294,False,False,True,False
15662751,Piazza,655,40,0,81954.6,1,1,1,198798.44,0.412249714,0.0,16.375,0.0,0.0,28.47826087,0.003294794,40,6,5,5,10,16566.53667,125.1215267,2048.865,0.412249714,0.025,1.0,5.03e-06,3.49504993,True,False,True,False
15766205,Yin,550,38,2,103391.38,1,0,1,90878.13,1.137692644,0.052631579,14.47368421,0.095238095,2.2e-05,26.19047619,0.006052061,36,2,5,6,5,7573.1775,187.9843273,2720.825789,1.137692644,0.0,0.5,1.1e-05,1.597716772,True,False,False,True
15704014,K'ung,738,37,7,140950.92,2,1,0,195333.98,0.721589352,0.189189189,19.94594595,0.35,3.58e-05,36.9,0.003778144,30,9,4,9,10,16277.83167,190.9904065,3809.484324,0.721589352,0.027027027,0.285714286,1.02e-05,3.434141702,True,False,False,True
15700864,Fiorentini,607,21,0,0.0,2,1,0,116106.52,0.0,0.0,28.9047619,0.0,0.0,151.75,0.005227958,21,4,1,2,6,9675.543333,0.0,0.0,0.0,0.047619048,2.0,1.72e-05,2.617841811,False,False,True,False
15598493,Beach,656,50,7,0.0,2,0,1,72143.44,0.0,0.14,13.12,0.212121212,9.7e-05,19.87878788,0.009092996,43,6,8,1,4,6011.953333,0.0,0.0,0.0,0.0,0.285714286,2.77e-05,1.62661075,False,False,False,True
15812616,Enyinnaya,707,49,10,0.0,1,1,0,82967.97,0.0,0.204081633,14.42857143,0.3125,0.000120528,22.09375,0.008521361,39,8,8,2,5,6913.9975,0.0,0.0,0.0,0.020408163,0.1,1.21e-05,1.870670319,False,False,True,False
15579189,Mitchell,690,42,5,0.0,2,0,1,120512.08,0.0,0.119047619,16.42857143,0.2,4.15e-05,27.6,0.005725567,37,7,6,4,7,10042.67333,0.0,0.0,0.0,0.0,0.4,1.66e-05,2.717173521,False,False,True,False
15683503,Hudson,601,43,8,0.0,3,0,1,110916.15,0.0,0.186046512,13.97674419,0.307692308,7.21e-05,23.11538462,0.005418508,35,4,6,1,6,9243.0125,0.0,0.0,0.0,0.0,0.375,2.7e-05,2.50081507,False,False,True,False
15811970,Kang,653,42,1,0.0,2,1,1,5768.32,0.0,0.023809524,15.54761905,0.04,0.000173361,26.12,0.113204538,41,6,6,2,1,480.6933333,0.0,0.0,0.0,0.023809524,2.0,0.000346721,0.13005772,False,False,True,False
15778838,Warren,783,38,9,114135.17,1,1,0,153269.98,0.744667482,0.236842105,20.60526316,0.428571429,5.87e-05,37.28571429,0.005108632,29,10,5,7,8,12772.49833,145.7665006,3003.557105,0.744667482,0.026315789,0.111111111,6.52e-06,3.455762536,False,False,False,True
15716994,Green,559,24,3,114739.92,1,1,0,85891.02,1.335877953,0.125,23.29166667,0.428571429,3.49e-05,79.85714286,0.006508247,21,2,1,7,5,7157.585,205.2592487,4780.83,1.335877953,0.041666667,0.333333333,1.16e-05,3.171282676,False,True,False,True
15701042,Dalton,596,27,2,151027.56,1,1,0,170320.58,0.886725257,0.074074074,22.07407407,0.2,1.17e-05,59.6,0.003499284,25,3,1,10,9,14193.38167,253.4019463,5593.613333,0.886725257,0.037037037,0.5,5.87e-06,2.994384318,True,False,True,False
15610165,Hsiung,761,26,1,0.0,2,1,1,199409.19,0.0,0.038461538,29.26923077,0.111111111,5.01e-06,84.55555556,0.003816273,25,9,1,2,10,16617.4325,0.0,0.0,0.0,0.038461538,2.0,1e-05,4.496058577,False,False,True,False
15608886,Okwudiliolisa,679,33,1,0.0,2,0,0,69608.48,0.0,0.03030303,20.57575758,0.0625,1.44e-05,42.4375,0.009754559,32,7,3,1,4,5800.706667,0.0,0.0,0.0,0.0,2.0,2.87e-05,1.569455267,False,False,True,False
15728082,Vasiliev,601,28,6,0.0,2,1,0,14665.28,0.0,0.214285714,21.46428571,0.545454545,0.00040913,54.63636364,0.040981147,22,4,1,3,1,1222.106667,0.0,0.0,0.0,0.035714286,0.333333333,0.000136377,0.541473933,False,True,False,True
15750776,Genovese,850,36,0,164850.54,1,1,1,62722.44,2.628254577,0.0,23.61111111,0.0,0.0,44.73684211,0.013551769,36,10,4,10,4,5226.87,193.9418118,4579.181667,2.628254577,0.027777778,1.0,1.59e-05,1.414196429,False,False,True,False
15708917,Martin,598,53,10,167772.96,1,1,1,136886.86,1.225632321,0.188679245,11.28301887,0.277777778,7.31e-05,16.61111111,0.004368571,43,3,8,10,7,11407.23833,280.5567893,3165.527547,1.225632321,0.018867925,0.1,7.31e-06,2.406590366,True,False,False,True
15639882,She,528,30,2,128262.72,2,1,0,50771.16,2.52629091,0.066666667,17.6,0.153846154,3.94e-05,40.61538462,0.010399605,28,2,2,8,3,4230.93,242.9218182,4275.424,2.52629091,0.033333333,1.0,3.94e-05,1.144732143,False,False,False,True
15770984,Fanucci,697,40,7,130334.35,2,0,1,116951.1,1.11443458,0.175,17.425,0.304347826,5.99e-05,30.30434783,0.005959756,33,7,5,8,6,9745.925,186.9933286,3258.35875,1.11443458,0.0,0.285714286,1.71e-05,4.31808817,False,True,True,False
15641640,Uspenskaya,545,33,7,173331.52,1,1,0,150452.88,1.152065152,0.212121212,16.51515152,0.4375,4.65e-05,34.0625,0.003622397,26,2,3,10,8,12537.74,318.0394862,5252.470303,1.152065152,0.03030303,0.142857143,6.65e-06,5.555046522,False,True,True,False
15617078,Ewing,658,44,6,148481.09,1,1,0,130529.13,1.137532212,0.136363636,14.95454545,0.222222222,4.6e-05,24.37037037,0.00504102,38,6,7,9,7,10877.4275,225.655152,3374.570227,1.137532212,0.022727273,0.166666667,7.66e-06,2.943026921,False,False,True,False
15769917,Onyekachi,673,34,1,127122.79,3,0,1,76703.1,1.657335753,0.029411765,19.79411765,0.058823529,1.3e-05,39.58823529,0.008774091,33,6,3,8,4,6391.925,188.8897325,3738.905588,1.657335753,0.0,3.0,3.91e-05,1.348507384,True,False,True,False
15783882,Daly,771,41,5,0.0,2,0,1,92914.67,0.0,0.12195122,18.80487805,0.208333333,5.38e-05,32.125,0.008297936,36,9,6,2,5,7742.889167,0.0,0.0,0.0,0.0,0.4,2.15e-05,3.430611062,False,True,True,False
15812040,Lorenzo,594,36,6,153880.15,1,0,0,135431.72,1.136219417,0.166666667,16.5,0.315789474,4.43e-05,31.26315789,0.004385974,30,3,4,10,7,11285.97667,259.0574916,4274.448611,1.136219417,0.0,0.166666667,7.38e-06,3.053565115,False,False,False,True
15638751,Ashton,838,41,5,0.0,2,1,0,81313.51,0.0,0.12195122,20.43902439,0.208333333,6.15e-05,34.91666667,0.010305791,36,10,6,3,5,6776.125833,0.0,0.0,0.0,0.024390244,0.4,2.46e-05,3.002271083,False,True,True,False
15637979,Fuller,664,36,2,127160.78,2,1,0,78140.75,1.627329914,0.055555556,18.44444444,0.105263158,2.56e-05,34.94736842,0.008497487,34,6,4,8,4,6511.729167,191.5071988,3532.243889,1.627329914,0.027777778,1.0,2.56e-05,1.373782525,True,False,True,False
15713854,Cremonesi,513,37,6,0.0,2,1,0,110142.34,0.0,0.162162162,13.86486486,0.3,5.45e-05,25.65,0.004657609,31,1,4,1,6,9178.528333,0.0,0.0,0.0,0.027027027,0.333333333,1.82e-05,2.483368056,False,False,True,False
15578073,Barker,686,22,8,0.0,2,0,0,142331.85,0.0,0.363636364,31.18181818,1.6,5.62e-05,137.2,0.004819722,14,7,1,2,8,11860.9875,0.0,0.0,0.0,0.0,0.25,1.41e-05,5.255200487,False,True,False,True
15626144,Chu,675,40,7,113208.86,2,1,0,34577.36,3.274074712,0.175,16.875,0.304347826,0.000202445,29.34782609,0.019521444,33,6,5,7,2,2881.446667,167.7168296,2830.2215,3.274074712,0.025,0.285714286,5.78e-05,0.779612193,False,False,False,True
15756539,Marshall,585,39,7,165610.41,2,0,0,131852.01,1.256032502,0.179487179,15.0,0.318181818,5.31e-05,26.59090909,0.004436792,32,3,5,10,7,10987.6675,283.0947179,4246.420769,1.256032502,0.0,0.285714286,1.52e-05,2.318073312,True,False,True,False
15733138,Paterson,663,42,5,90248.79,1,1,1,79169.73,1.139940606,0.119047619,15.78571429,0.2,6.32e-05,26.52,0.008374413,37,6,6,5,4,6597.4775,136.1218552,2148.780714,1.139940606,0.023809524,0.2,1.26e-05,1.39187289,True,False,False,True
15677123,Aksyonova,767,37,7,0.0,2,1,1,24734.25,0.0,0.189189189,20.72972973,0.35,0.000283008,38.35,0.031009632,30,9,4,2,2,2061.1875,0.0,0.0,0.0,0.027027027,0.285714286,8.09e-05,0.913242136,False,True,False,True
15758031,Lazarev,760,38,3,91241.85,1,0,1,80682.35,1.130877447,0.078947368,20.0,0.142857143,3.72e-05,36.19047619,0.009419656,35,9,5,5,5,6723.529167,120.0550658,2401.101316,1.130877447,0.0,0.333333333,1.24e-05,2.978967287,False,True,False,True
15792916,Ositadimma,559,40,7,144470.77,1,1,1,18917.95,7.636703237,0.175,13.975,0.304347826,0.000370019,24.30434783,0.029548656,33,2,5,9,1,1576.495833,258.4450268,3611.76925,7.636703237,0.025,0.142857143,5.29e-05,0.698491729,False,True,True,False
15764226,Lu,630,28,8,106425.75,1,1,1,20344.84,5.231092995,0.285714286,22.5,0.727272727,0.00039322,57.27272727,0.030966083,20,5,1,6,2,1695.403333,168.9297619,3800.919643,5.231092995,0.035714286,0.125,4.92e-05,0.357680028,True,False,True,False
15779659,Zetticci,625,28,3,0.0,1,0,0,183646.41,0.0,0.107142857,22.32142857,0.272727273,1.63e-05,56.81818182,0.003403279,25,4,1,1,10,15303.8675,0.0,0.0,0.0,0.0,0.333333333,5.45e-06,4.140656791,False,False,True,False
15656086,Bovee,542,54,8,105770.14,1,0,1,140929.98,0.75051554,0.148148148,10.03703704,0.216216216,5.68e-05,14.64864865,0.003845881,46,2,8,6,8,11744.165,195.1478598,1958.706296,0.75051554,0.0,0.125,7.1e-06,5.203440408,False,True,False,True
15756538,Osonduagwuike,654,37,5,0.0,1,0,1,71492.28,0.0,0.135135135,17.67567568,0.25,6.99e-05,32.7,0.009147841,32,6,4,3,4,5957.69,0.0,0.0,0.0,0.0,0.2,1.4e-05,1.611929113,False,False,True,False
15747854,Rudd,749,35,3,0.0,3,1,1,132649.85,0.0,0.085714286,21.4,0.166666667,2.26e-05,41.61111111,0.005646444,32,9,4,2,7,11054.15417,0.0,0.0,0.0,0.028571429,1.0,2.26e-05,2.990842578,False,False,True,False
15698786,Marcelo,819,39,9,133102.92,1,1,0,27046.46,4.921269549,0.230769231,21.0,0.409090909,0.000332761,37.22727273,0.030281227,30,10,5,8,2,2253.871667,162.5188278,3412.895385,4.921269549,0.025641026,0.111111111,3.7e-05,0.609813763,False,False,True,False
15663808,Ifesinachi,666,59,8,152614.51,2,1,1,188782.3,0.808415355,0.13559322,11.28813559,0.19047619,4.24e-05,15.85714286,0.003527873,51,6,8,10,10,15731.85833,229.1509159,2586.68661,0.808415355,0.016949153,0.25,1.06e-05,3.318957454,True,False,True,False
15621244,Gallo,678,36,0,107379.68,1,1,1,84460.18,1.271364565,0.0,18.83333333,0.0,0.0,35.68421053,0.008027452,36,6,4,6,5,7038.348333,158.3771091,2982.768889,1.271364565,0.027777778,1.0,1.18e-05,1.904315025,False,False,False,True
15636935,Rischbieth,797,29,1,0.0,2,1,1,132975.39,0.0,0.034482759,27.48275862,0.083333333,7.52e-06,66.41666667,0.00599359,28,10,2,1,7,11081.2825,0.0,0.0,0.0,0.034482759,2.0,1.5e-05,2.998182495,False,False,True,False
15647333,Fleming,621,27,4,137003.68,1,1,0,21254.06,6.446000435,0.148148148,23.0,0.4,0.000188199,62.1,0.029217947,23,4,1,9,2,1771.171667,220.6178422,5074.21037,6.446000435,0.037037037,0.25,4.7e-05,0.479213113,False,False,False,True
15715877,Lo,821,28,2,0.0,2,1,0,46072.52,0.0,0.071428571,29.32142857,0.181818182,4.34e-05,74.63636364,0.017819733,26,10,1,3,3,3839.376667,0.0,0.0,0.0,0.035714286,1.0,4.34e-05,1.038792388,False,False,False,True
15730688,Yu,548,28,8,116755.5,2,1,1,158585.17,0.736232146,0.285714286,19.57142857,0.727272727,5.04e-05,49.81818182,0.003455556,20,2,1,7,8,13215.43083,213.0574818,4169.839286,0.736232146,0.035714286,0.25,1.26e-05,3.57560358,False,False,True,False
15629150,Lucchese,721,37,1,0.0,2,1,0,70810.8,0.0,0.027027027,19.48648649,0.05,1.41e-05,36.05,0.010182063,36,8,4,1,4,5900.9,0.0,0.0,0.0,0.027027027,2.0,2.82e-05,1.596563853,False,False,True,False
15700223,Steiner,806,48,4,164701.68,1,1,1,21439.49,7.682164081,0.083333333,16.79166667,0.129032258,0.000186572,26.0,0.037594178,44,10,7,10,2,1786.624167,204.3445161,3431.285,7.682164081,0.020833333,0.25,4.66e-05,0.483393984,False,False,False,True
15789557,Howell-Price,817,27,7,129810.6,1,1,1,59259.44,2.190547194,0.259259259,30.25925926,0.7,0.000118125,81.7,0.013786833,20,10,1,8,3,4938.286667,158.8869033,4807.8,2.190547194,0.037037037,0.142857143,1.69e-05,1.04183263,True,False,True,False
15593250,Hsiao,640,29,4,0.0,2,1,0,44904.26,0.0,0.137931034,22.06896552,0.333333333,8.91e-05,53.33333333,0.014252545,25,5,2,2,3,3742.021667,0.0,0.0,0.0,0.034482759,0.5,4.45e-05,1.01245175,False,False,True,False
15809248,Cole,524,36,10,0.0,2,1,0,109614.57,0.0,0.277777778,14.55555556,0.526315789,9.12e-05,27.57894737,0.004780386,26,2,4,1,6,9134.5475,0.0,0.0,0.0,0.027777778,0.2,1.82e-05,2.471468479,False,False,True,False
15636912,Sneddon,678,38,3,124483.53,1,1,0,126253.31,0.985982308,0.078947368,17.84210526,0.142857143,2.38e-05,32.28571429,0.005370156,35,6,5,8,7,10521.10917,183.6040265,3275.882368,0.985982308,0.026315789,0.333333333,7.92e-06,4.661545931,False,True,False,True
15795228,Stewart,756,37,3,132623.6,1,1,1,58974.0,2.248848645,0.081081081,20.43243243,0.15,5.09e-05,37.8,0.012819208,34,9,4,8,3,4914.5,175.4280423,3584.421622,2.248848645,0.027027027,0.333333333,1.7e-05,1.329680736,False,False,False,True
15763980,Beneventi,632,30,1,58668.02,1,1,1,78670.52,0.745743386,0.033333333,21.06666667,0.076923077,1.27e-05,48.61538462,0.008033505,29,5,2,4,4,6555.876667,92.82914557,1955.600667,0.745743386,0.033333333,1.0,1.27e-05,1.383096343,True,False,False,True
15664752,Jack,606,39,8,136000.45,2,1,0,31708.53,4.289080888,0.205128205,15.53846154,0.363636364,0.000252298,27.54545455,0.019111577,31,4,5,9,2,2642.3775,224.4231848,3487.191026,4.289080888,0.025641026,0.25,6.31e-05,0.557463608,True,False,False,True
15596165,Degtyarev,547,25,4,98141.57,2,1,1,52309.8,1.876160299,0.16,21.88,0.5,7.65e-05,68.375,0.010456932,21,2,1,6,3,4359.15,179.4178611,3925.6628,1.876160299,0.04,0.5,3.82e-05,0.919651899,True,False,False,True
15801411,Green,623,46,4,0.0,1,1,0,5549.11,0.0,0.086956522,13.54347826,0.137931034,0.000720836,21.48275862,0.112270256,42,4,7,4,1,462.4258333,0.0,0.0,0.0,0.02173913,0.25,0.000180209,0.204885172,False,True,False,True
15679760,Slattery,721,46,1,115764.32,2,0,0,102950.79,1.124462668,0.02173913,15.67391304,0.034482759,9.71e-06,24.86206897,0.007003346,45,8,7,7,6,8579.2325,160.5607767,2516.615652,1.124462668,0.0,2.0,1.94e-05,2.321220915,False,False,False,True
15661162,Akabueze,526,49,2,0.0,1,1,0,114539.67,0.0,0.040816327,10.73469388,0.0625,1.75e-05,16.4375,0.004592295,47,2,8,4,6,9544.9725,0.0,0.0,0.0,0.020408163,0.5,8.73e-06,4.229052946,False,True,False,True
15631159,H?,705,41,4,72252.64,2,1,1,142514.66,0.506983913,0.097560976,17.19512195,0.166666667,2.81e-05,29.375,0.00494686,37,8,6,4,8,11876.22167,102.4860142,1762.259512,0.506983913,0.024390244,0.5,1.4e-05,2.505531997,True,False,False,True
15641009,Wilhelm,544,37,3,84496.71,1,0,0,79972.09,1.056577488,0.081081081,14.7027027,0.15,3.75e-05,27.2,0.006802373,34,2,4,5,4,6664.340833,155.3248346,2283.694865,1.056577488,0.0,0.333333333,1.25e-05,1.80312252,False,False,False,True
15664539,Bruce,683,35,9,61172.04,1,0,0,82951.12,0.737446824,0.257142857,19.51428571,0.5,0.000108498,37.94444444,0.008233765,26,7,4,4,5,6912.593333,89.56374817,1747.772571,0.737446824,0.0,0.111111111,1.21e-05,3.062735194,False,True,False,True
15806447,Mazzanti,690,32,0,106683.52,2,1,1,137916.49,0.773537088,0.0,21.5625,0.0,0.0,46.0,0.005003028,32,7,2,6,7,11493.04083,154.6137971,3333.86,0.773537088,0.03125,2.0,1.45e-05,2.424692159,True,False,False,True
15594827,Glasgow,675,34,1,124619.33,2,0,1,163667.56,0.761417412,0.029411765,19.85294118,0.058823529,6.11e-06,39.70588235,0.004124214,33,6,3,8,9,13638.96333,184.6212296,3665.274412,0.761417412,0.0,2.0,1.22e-05,3.690195707,False,False,False,True
15589361,Chikwendu,716,34,9,0.0,1,1,1,66695.71,0.0,0.264705882,21.05882353,0.529411765,0.000134941,42.11764706,0.010735323,25,8,3,4,4,5557.975833,0.0,0.0,0.0,0.029411765,0.111111111,1.5e-05,2.462550214,False,True,False,True
15749947,Black,665,44,7,0.0,2,1,1,66548.58,0.0,0.159090909,15.11363636,0.259259259,0.000105186,24.62962963,0.0099927,37,6,7,2,4,5545.715,0.0,0.0,0.0,0.022727273,0.285714286,3.01e-05,1.500464015,False,False,True,False
15628886,Matlock,677,56,5,123959.97,1,1,1,60590.72,2.045857352,0.089285714,12.08928571,0.128205128,8.25e-05,17.35897436,0.011173328,51,6,8,8,3,5049.226667,183.1018759,2213.570893,2.045857352,0.017857143,0.2,1.65e-05,2.237140747,False,True,False,True
15631201,Hill,472,28,4,0.0,2,1,0,1801.77,0.0,0.142857143,16.85714286,0.363636364,0.002220039,42.90909091,0.261964624,24,1,1,1,1,150.1475,0.0,0.0,0.0,0.035714286,0.5,0.00111002,0.066525255,False,True,True,False
15641110,Abron,708,41,0,0.0,1,1,0,128400.62,0.0,0.0,17.26829268,0.0,0.0,29.5,0.005513992,41,8,6,4,7,10700.05167,0.0,0.0,0.0,0.024390244,1.0,7.79e-06,2.895035624,False,False,False,True
15649487,Sal,578,38,4,113150.44,2,1,0,176712.59,0.640307745,0.105263158,15.21052632,0.19047619,2.26e-05,27.52380952,0.003270848,34,3,5,7,9,14726.04917,195.7620069,2977.643158,0.640307745,0.026315789,0.5,1.13e-05,3.106761428,True,False,True,False
15654000,Algarin,705,35,5,0.0,1,1,0,133991.11,0.0,0.142857143,20.14285714,0.277777778,3.73e-05,39.16666667,0.005261543,30,8,4,2,7,11165.92583,0.0,0.0,0.0,0.028571429,0.2,7.46e-06,3.021083829,False,False,True,False
15675185,Chuang,697,48,2,108128.96,2,1,1,103944.37,1.040257976,0.041666667,14.52083333,0.064516129,1.92e-05,22.48387097,0.00670551,46,7,7,6,6,8662.030833,155.1348063,2252.686667,1.040257976,0.020833333,1.0,1.92e-05,1.827432665,True,False,True,False
15684173,Chang,687,44,7,0.0,3,1,0,155853.52,0.0,0.159090909,15.61363636,0.259259259,4.49e-05,25.44444444,0.004407985,37,7,7,1,8,12987.79333,0.0,0.0,0.0,0.022727273,0.428571429,1.92e-05,5.75444986,False,True,True,False
15662500,Ts'ao,774,32,9,0.0,2,1,0,10604.48,0.0,0.28125,24.1875,0.6,0.000848698,51.6,0.07298802,23,9,2,2,1,883.7066667,0.0,0.0,0.0,0.03125,0.222222222,0.0001886,0.391540393,False,True,False,True
15654760,Su,811,40,1,101514.89,1,1,1,121765.0,0.83369515,0.025,20.275,0.043478261,8.21e-06,35.26086957,0.00666037,39,10,5,6,7,10147.08333,125.1724908,2537.87225,0.83369515,0.025,1.0,8.21e-06,2.74542298,False,False,False,True
15781298,Hughes,808,39,3,124216.93,1,0,1,171442.36,0.724540481,0.076923077,20.71794872,0.136363636,1.75e-05,36.72727273,0.004712954,36,10,5,8,9,14286.86333,153.7338243,3185.049487,0.724540481,0.0,0.333333333,5.83e-06,3.014106188,True,False,False,True
15780746,Tyndall,705,61,4,0.0,2,1,1,191313.7,0.0,0.06557377,11.55737705,0.090909091,2.09e-05,16.02272727,0.003685047,57,8,8,1,10,15942.80833,0.0,0.0,0.0,0.016393443,0.5,1.05e-05,4.313530393,False,False,False,True
15648032,Young,588,37,2,0.0,2,0,1,187816.59,0.0,0.054054054,15.89189189,0.1,1.06e-05,29.4,0.003130714,35,3,4,4,10,15651.3825,0.0,0.0,0.0,0.0,1.0,1.06e-05,6.934595702,False,True,False,True
15589147,Frolov,580,61,8,125921.37,1,1,1,94677.83,1.32999848,0.131147541,9.508196721,0.181818182,8.45e-05,13.18181818,0.006126038,53,3,8,8,5,7889.819167,217.1058103,2064.284754,1.32999848,0.016393443,0.125,1.06e-05,3.495710752,False,True,False,True
15658675,Ts'ao,710,37,6,135795.63,1,0,1,46523.6,2.918854732,0.162162162,19.18918919,0.3,0.000128967,35.5,0.015261072,31,8,4,9,3,3876.966667,191.2614507,3670.152162,2.918854732,0.0,0.166666667,2.15e-05,0.817925457,True,False,False,True
15814035,Lawrence,601,29,9,0.0,1,1,1,80393.27,0.0,0.310344828,20.72413793,0.75,0.00011195,50.08333333,0.00747575,20,4,2,1,5,6699.439167,0.0,0.0,0.0,0.034482759,0.111111111,1.24e-05,1.812618822,False,False,False,True
15646190,Saunders,677,56,0,119963.45,1,0,0,158325.87,0.75769961,0.0,12.08928571,0.0,0.0,17.35897436,0.004275991,56,6,8,7,8,13193.8225,177.1985968,2142.204464,0.75769961,0.0,1.0,6.32e-06,3.56975717,False,False,True,False
15605622,McMillan,841,28,4,0.0,2,1,1,179436.6,0.0,0.142857143,30.03571429,0.363636364,2.23e-05,76.45454545,0.004686892,24,10,1,4,9,14953.05,0.0,0.0,0.0,0.035714286,0.5,1.11e-05,6.625188303,False,True,False,True
15741693,Barnard,693,40,4,130661.96,1,1,1,101918.96,1.282018184,0.1,17.325,0.173913043,3.92e-05,30.13043478,0.00679952,36,7,5,8,6,8493.246667,188.5453968,3266.549,1.282018184,0.025,0.25,9.81e-06,2.297956349,False,False,False,True
15655298,Lewis,654,54,5,0.0,2,0,1,47139.06,0.0,0.092592593,12.11111111,0.135135135,0.000106069,17.67567568,0.013873845,49,6,8,2,3,3928.255,0.0,0.0,0.0,0.0,0.4,4.24e-05,1.740476296,False,True,True,False
15566891,Kinder,584,41,3,88594.93,1,1,0,178997.89,0.494949577,0.073170732,14.24390244,0.125,1.68e-05,24.33333333,0.003262608,38,3,6,5,9,14916.49083,151.7036473,2160.851951,0.494949577,0.024390244,0.333333333,5.59e-06,3.146938994,True,False,True,False
15586243,Yobachi,667,44,8,122277.87,1,1,1,91810.71,1.331847559,0.181818182,15.15909091,0.296296296,8.71e-05,24.7037037,0.007264948,36,6,7,8,5,7650.8925,183.3251424,2779.0425,1.331847559,0.022727273,0.125,1.09e-05,2.070046672,False,False,False,True
15586029,Davis,806,34,2,96152.68,2,1,0,143711.02,0.669069637,0.058823529,23.70588235,0.117647059,1.39e-05,47.41176471,0.005608477,32,10,3,5,8,11975.91833,119.296129,2828.02,0.669069637,0.029411765,1.0,1.39e-05,2.526565049,True,False,False,True
15759872,L?,625,22,9,0.0,2,1,0,157072.91,0.0,0.409090909,28.40909091,1.8,5.73e-05,125.0,0.003979044,13,4,1,4,8,13089.40917,0.0,0.0,0.0,0.045454545,0.222222222,1.27e-05,3.541506809,False,False,False,True
15720463,Ho,796,30,2,137262.71,2,1,0,62905.29,2.182053528,0.066666667,26.53333333,0.153846154,3.18e-05,61.23076923,0.012653944,28,10,2,9,4,5242.1075,172.4405905,4575.423667,2.182053528,0.033333333,1.0,3.18e-05,1.418319129,False,False,False,True
15670080,Mackenzie,584,29,7,105204.01,1,0,1,138490.03,0.759650424,0.24137931,20.13793103,0.583333333,5.05e-05,48.66666667,0.00421691,22,3,2,6,7,11540.83583,180.1438527,3627.724483,0.759650424,0.0,0.142857143,7.22e-06,2.434775492,True,False,True,False
